reference,source,reference_id,label,link
CIS Controls v8.1: 3.7,CIS Controls v8.1,3.7,CIS Controls v8.1: 3.7,
CIS Controls v8.1: 3.8,CIS Controls v8.1,3.8,CIS Controls v8.1: 3.8,
CIS Controls v8.1: 4.1,CIS Controls v8.1,4.1,CIS Controls v8.1: 4.1,
CIS Controls v8.1: 4.2,CIS Controls v8.1,4.2,CIS Controls v8.1: 4.2,
CIS Controls v8.1: 5.1,CIS Controls v8.1,5.1,CIS Controls v8.1: 5.1,
CIS Controls v8.1: 5.6,CIS Controls v8.1,5.6,CIS Controls v8.1: 5.6,
CIS Controls v8.1: 6.1,CIS Controls v8.1,6.1,CIS Controls v8.1: 6.1,
CIS Controls v8.1: 6.2,CIS Controls v8.1,6.2,CIS Controls v8.1: 6.2,
CIS Controls v8.1: 6.7,CIS Controls v8.1,6.7,CIS Controls v8.1: 6.7,
CIS Controls v8.1: 6.8,CIS Controls v8.1,6.8,CIS Controls v8.1: 6.8,
CIS Controls v8.1: 7.1,CIS Controls v8.1,7.1,CIS Controls v8.1: 7.1,
CIS Controls v8.1: 7.2,CIS Controls v8.1,7.2,CIS Controls v8.1: 7.2,
CIS Controls v8.1: 8.11,CIS Controls v8.1,8.11,CIS Controls v8.1: 8.11,
CIS Controls v8.1: 8.2,CIS Controls v8.1,8.2,CIS Controls v8.1: 8.2,
CRI Profile v2.0: DE,CRI Profile v2.0,DE,CRI Profile v2.0: DE,
CRI Profile v2.0: DE.AE,CRI Profile v2.0,DE.AE,CRI Profile v2.0: DE.AE,
CRI Profile v2.0: DE.AE-02,CRI Profile v2.0,DE.AE-02,CRI Profile v2.0: DE.AE-02,
CRI Profile v2.0: DE.AE-02.01,CRI Profile v2.0,DE.AE-02.01,CRI Profile v2.0: DE.AE-02.01,
CRI Profile v2.0: DE.AE-02.02,CRI Profile v2.0,DE.AE-02.02,CRI Profile v2.0: DE.AE-02.02,
CRI Profile v2.0: DE.AE-03,CRI Profile v2.0,DE.AE-03,CRI Profile v2.0: DE.AE-03,
CRI Profile v2.0: DE.AE-03.01,CRI Profile v2.0,DE.AE-03.01,CRI Profile v2.0: DE.AE-03.01,
CRI Profile v2.0: DE.AE-03.02,CRI Profile v2.0,DE.AE-03.02,CRI Profile v2.0: DE.AE-03.02,
CRI Profile v2.0: DE.AE-04,CRI Profile v2.0,DE.AE-04,CRI Profile v2.0: DE.AE-04,
CRI Profile v2.0: DE.AE-04.01,CRI Profile v2.0,DE.AE-04.01,CRI Profile v2.0: DE.AE-04.01,
CRI Profile v2.0: DE.AE-06,CRI Profile v2.0,DE.AE-06,CRI Profile v2.0: DE.AE-06,
CRI Profile v2.0: DE.AE-06.01,CRI Profile v2.0,DE.AE-06.01,CRI Profile v2.0: DE.AE-06.01,
CRI Profile v2.0: DE.AE-07,CRI Profile v2.0,DE.AE-07,CRI Profile v2.0: DE.AE-07,
CRI Profile v2.0: DE.AE-07.01,CRI Profile v2.0,DE.AE-07.01,CRI Profile v2.0: DE.AE-07.01,
CRI Profile v2.0: DE.AE-07.02,CRI Profile v2.0,DE.AE-07.02,CRI Profile v2.0: DE.AE-07.02,
CRI Profile v2.0: DE.AE-08,CRI Profile v2.0,DE.AE-08,CRI Profile v2.0: DE.AE-08,
CRI Profile v2.0: DE.AE-08.01,CRI Profile v2.0,DE.AE-08.01,CRI Profile v2.0: DE.AE-08.01,
CRI Profile v2.0: DE.CM,CRI Profile v2.0,DE.CM,CRI Profile v2.0: DE.CM,
CRI Profile v2.0: DE.CM-01,CRI Profile v2.0,DE.CM-01,CRI Profile v2.0: DE.CM-01,
CRI Profile v2.0: DE.CM-01.01,CRI Profile v2.0,DE.CM-01.01,CRI Profile v2.0: DE.CM-01.01,
CRI Profile v2.0: DE.CM-01.02,CRI Profile v2.0,DE.CM-01.02,CRI Profile v2.0: DE.CM-01.02,
CRI Profile v2.0: DE.CM-01.03,CRI Profile v2.0,DE.CM-01.03,CRI Profile v2.0: DE.CM-01.03,
CRI Profile v2.0: DE.CM-01.04,CRI Profile v2.0,DE.CM-01.04,CRI Profile v2.0: DE.CM-01.04,
CRI Profile v2.0: DE.CM-01.05,CRI Profile v2.0,DE.CM-01.05,CRI Profile v2.0: DE.CM-01.05,
CRI Profile v2.0: DE.CM-01.06,CRI Profile v2.0,DE.CM-01.06,CRI Profile v2.0: DE.CM-01.06,
CRI Profile v2.0: DE.CM-02,CRI Profile v2.0,DE.CM-02,CRI Profile v2.0: DE.CM-02,
CRI Profile v2.0: DE.CM-02.01,CRI Profile v2.0,DE.CM-02.01,CRI Profile v2.0: DE.CM-02.01,
CRI Profile v2.0: DE.CM-03,CRI Profile v2.0,DE.CM-03,CRI Profile v2.0: DE.CM-03,
CRI Profile v2.0: DE.CM-03.01,CRI Profile v2.0,DE.CM-03.01,CRI Profile v2.0: DE.CM-03.01,
CRI Profile v2.0: DE.CM-03.02,CRI Profile v2.0,DE.CM-03.02,CRI Profile v2.0: DE.CM-03.02,
CRI Profile v2.0: DE.CM-03.03,CRI Profile v2.0,DE.CM-03.03,CRI Profile v2.0: DE.CM-03.03,
CRI Profile v2.0: DE.CM-06,CRI Profile v2.0,DE.CM-06,CRI Profile v2.0: DE.CM-06,
CRI Profile v2.0: DE.CM-06.01,CRI Profile v2.0,DE.CM-06.01,CRI Profile v2.0: DE.CM-06.01,
CRI Profile v2.0: DE.CM-06.02,CRI Profile v2.0,DE.CM-06.02,CRI Profile v2.0: DE.CM-06.02,
CRI Profile v2.0: DE.CM-09,CRI Profile v2.0,DE.CM-09,CRI Profile v2.0: DE.CM-09,
CRI Profile v2.0: DE.CM-09.01,CRI Profile v2.0,DE.CM-09.01,CRI Profile v2.0: DE.CM-09.01,
CRI Profile v2.0: DE.CM-09.02,CRI Profile v2.0,DE.CM-09.02,CRI Profile v2.0: DE.CM-09.02,
CRI Profile v2.0: DE.CM-09.03,CRI Profile v2.0,DE.CM-09.03,CRI Profile v2.0: DE.CM-09.03,
CRI Profile v2.0: EX.CN,CRI Profile v2.0,EX.CN,CRI Profile v2.0: EX.CN,
CRI Profile v2.0: EX.CN-01,CRI Profile v2.0,EX.CN-01,CRI Profile v2.0: EX.CN-01,
CRI Profile v2.0: EX.CN-01.01,CRI Profile v2.0,EX.CN-01.01,CRI Profile v2.0: EX.CN-01.01,
CRI Profile v2.0: EX.CN-01.02,CRI Profile v2.0,EX.CN-01.02,CRI Profile v2.0: EX.CN-01.02,
CRI Profile v2.0: EX.CN-01.03,CRI Profile v2.0,EX.CN-01.03,CRI Profile v2.0: EX.CN-01.03,
CRI Profile v2.0: EX.CN-02,CRI Profile v2.0,EX.CN-02,CRI Profile v2.0: EX.CN-02,
CRI Profile v2.0: EX.CN-02.01,CRI Profile v2.0,EX.CN-02.01,CRI Profile v2.0: EX.CN-02.01,
CRI Profile v2.0: EX.CN-02.02,CRI Profile v2.0,EX.CN-02.02,CRI Profile v2.0: EX.CN-02.02,
CRI Profile v2.0: EX.CN-02.03,CRI Profile v2.0,EX.CN-02.03,CRI Profile v2.0: EX.CN-02.03,
CRI Profile v2.0: EX.CN-02.04,CRI Profile v2.0,EX.CN-02.04,CRI Profile v2.0: EX.CN-02.04,
CRI Profile v2.0: EX.DD,CRI Profile v2.0,EX.DD,CRI Profile v2.0: EX.DD,
CRI Profile v2.0: EX.DD-01,CRI Profile v2.0,EX.DD-01,CRI Profile v2.0: EX.DD-01,
CRI Profile v2.0: EX.DD-01.01,CRI Profile v2.0,EX.DD-01.01,CRI Profile v2.0: EX.DD-01.01,
CRI Profile v2.0: EX.DD-01.02,CRI Profile v2.0,EX.DD-01.02,CRI Profile v2.0: EX.DD-01.02,
CRI Profile v2.0: EX.DD-01.03,CRI Profile v2.0,EX.DD-01.03,CRI Profile v2.0: EX.DD-01.03,
CRI Profile v2.0: EX.DD-02,CRI Profile v2.0,EX.DD-02,CRI Profile v2.0: EX.DD-02,
CRI Profile v2.0: EX.DD-02.01,CRI Profile v2.0,EX.DD-02.01,CRI Profile v2.0: EX.DD-02.01,
CRI Profile v2.0: EX.DD-02.02,CRI Profile v2.0,EX.DD-02.02,CRI Profile v2.0: EX.DD-02.02,
CRI Profile v2.0: EX.DD-02.03,CRI Profile v2.0,EX.DD-02.03,CRI Profile v2.0: EX.DD-02.03,
CRI Profile v2.0: EX.DD-02.04,CRI Profile v2.0,EX.DD-02.04,CRI Profile v2.0: EX.DD-02.04,
CRI Profile v2.0: EX.DD-03,CRI Profile v2.0,EX.DD-03,CRI Profile v2.0: EX.DD-03,
CRI Profile v2.0: EX.DD-03.01,CRI Profile v2.0,EX.DD-03.01,CRI Profile v2.0: EX.DD-03.01,
CRI Profile v2.0: EX.DD-03.02,CRI Profile v2.0,EX.DD-03.02,CRI Profile v2.0: EX.DD-03.02,
CRI Profile v2.0: EX.DD-03.03,CRI Profile v2.0,EX.DD-03.03,CRI Profile v2.0: EX.DD-03.03,
CRI Profile v2.0: EX.DD-04,CRI Profile v2.0,EX.DD-04,CRI Profile v2.0: EX.DD-04,
CRI Profile v2.0: EX.DD-04.01,CRI Profile v2.0,EX.DD-04.01,CRI Profile v2.0: EX.DD-04.01,
CRI Profile v2.0: EX.DD-04.02,CRI Profile v2.0,EX.DD-04.02,CRI Profile v2.0: EX.DD-04.02,
CRI Profile v2.0: EX.MM,CRI Profile v2.0,EX.MM,CRI Profile v2.0: EX.MM,
CRI Profile v2.0: EX.MM-01,CRI Profile v2.0,EX.MM-01,CRI Profile v2.0: EX.MM-01,
CRI Profile v2.0: EX.MM-01.01,CRI Profile v2.0,EX.MM-01.01,CRI Profile v2.0: EX.MM-01.01,
CRI Profile v2.0: EX.MM-01.02,CRI Profile v2.0,EX.MM-01.02,CRI Profile v2.0: EX.MM-01.02,
CRI Profile v2.0: EX.MM-01.03,CRI Profile v2.0,EX.MM-01.03,CRI Profile v2.0: EX.MM-01.03,
CRI Profile v2.0: EX.MM-01.04,CRI Profile v2.0,EX.MM-01.04,CRI Profile v2.0: EX.MM-01.04,
CRI Profile v2.0: EX.MM-01.05,CRI Profile v2.0,EX.MM-01.05,CRI Profile v2.0: EX.MM-01.05,
CRI Profile v2.0: EX.MM-01.06,CRI Profile v2.0,EX.MM-01.06,CRI Profile v2.0: EX.MM-01.06,
CRI Profile v2.0: EX.MM-02,CRI Profile v2.0,EX.MM-02,CRI Profile v2.0: EX.MM-02,
CRI Profile v2.0: EX.MM-02.01,CRI Profile v2.0,EX.MM-02.01,CRI Profile v2.0: EX.MM-02.01,
CRI Profile v2.0: EX.MM-02.02,CRI Profile v2.0,EX.MM-02.02,CRI Profile v2.0: EX.MM-02.02,
CRI Profile v2.0: EX.MM-02.03,CRI Profile v2.0,EX.MM-02.03,CRI Profile v2.0: EX.MM-02.03,
CRI Profile v2.0: EX.TR,CRI Profile v2.0,EX.TR,CRI Profile v2.0: EX.TR,
CRI Profile v2.0: EX.TR-01,CRI Profile v2.0,EX.TR-01,CRI Profile v2.0: EX.TR-01,
CRI Profile v2.0: EX.TR-01.01,CRI Profile v2.0,EX.TR-01.01,CRI Profile v2.0: EX.TR-01.01,
CRI Profile v2.0: EX.TR-01.02,CRI Profile v2.0,EX.TR-01.02,CRI Profile v2.0: EX.TR-01.02,
CRI Profile v2.0: EX.TR-01.03,CRI Profile v2.0,EX.TR-01.03,CRI Profile v2.0: EX.TR-01.03,
CRI Profile v2.0: EX.TR-02,CRI Profile v2.0,EX.TR-02,CRI Profile v2.0: EX.TR-02,
CRI Profile v2.0: EX.TR-02.01,CRI Profile v2.0,EX.TR-02.01,CRI Profile v2.0: EX.TR-02.01,
CRI Profile v2.0: GV,CRI Profile v2.0,GV,CRI Profile v2.0: GV,
CRI Profile v2.0: GV.OC,CRI Profile v2.0,GV.OC,CRI Profile v2.0: GV.OC,
CRI Profile v2.0: GV.OC-01,CRI Profile v2.0,GV.OC-01,CRI Profile v2.0: GV.OC-01,
CRI Profile v2.0: GV.OC-01.01,CRI Profile v2.0,GV.OC-01.01,CRI Profile v2.0: GV.OC-01.01,
CRI Profile v2.0: GV.OC-02,CRI Profile v2.0,GV.OC-02,CRI Profile v2.0: GV.OC-02,
CRI Profile v2.0: GV.OC-02.01,CRI Profile v2.0,GV.OC-02.01,CRI Profile v2.0: GV.OC-02.01,
CRI Profile v2.0: GV.OC-02.02,CRI Profile v2.0,GV.OC-02.02,CRI Profile v2.0: GV.OC-02.02,
CRI Profile v2.0: GV.OC-02.03,CRI Profile v2.0,GV.OC-02.03,CRI Profile v2.0: GV.OC-02.03,
CRI Profile v2.0: GV.OC-03,CRI Profile v2.0,GV.OC-03,CRI Profile v2.0: GV.OC-03,
CRI Profile v2.0: GV.OC-03.01,CRI Profile v2.0,GV.OC-03.01,CRI Profile v2.0: GV.OC-03.01,
CRI Profile v2.0: GV.OC-03.02,CRI Profile v2.0,GV.OC-03.02,CRI Profile v2.0: GV.OC-03.02,
CRI Profile v2.0: GV.OC-04,CRI Profile v2.0,GV.OC-04,CRI Profile v2.0: GV.OC-04,
CRI Profile v2.0: GV.OC-04.01,CRI Profile v2.0,GV.OC-04.01,CRI Profile v2.0: GV.OC-04.01,
CRI Profile v2.0: GV.OC-04.02,CRI Profile v2.0,GV.OC-04.02,CRI Profile v2.0: GV.OC-04.02,
CRI Profile v2.0: GV.OC-04.03,CRI Profile v2.0,GV.OC-04.03,CRI Profile v2.0: GV.OC-04.03,
CRI Profile v2.0: GV.OC-04.04,CRI Profile v2.0,GV.OC-04.04,CRI Profile v2.0: GV.OC-04.04,
CRI Profile v2.0: GV.OC-05,CRI Profile v2.0,GV.OC-05,CRI Profile v2.0: GV.OC-05,
CRI Profile v2.0: GV.OC-05.01,CRI Profile v2.0,GV.OC-05.01,CRI Profile v2.0: GV.OC-05.01,
CRI Profile v2.0: GV.OC-05.02,CRI Profile v2.0,GV.OC-05.02,CRI Profile v2.0: GV.OC-05.02,
CRI Profile v2.0: GV.OC-05.03,CRI Profile v2.0,GV.OC-05.03,CRI Profile v2.0: GV.OC-05.03,
CRI Profile v2.0: GV.OC-05.04,CRI Profile v2.0,GV.OC-05.04,CRI Profile v2.0: GV.OC-05.04,
CRI Profile v2.0: GV.OV,CRI Profile v2.0,GV.OV,CRI Profile v2.0: GV.OV,
CRI Profile v2.0: GV.OV-01,CRI Profile v2.0,GV.OV-01,CRI Profile v2.0: GV.OV-01,
CRI Profile v2.0: GV.OV-01.01,CRI Profile v2.0,GV.OV-01.01,CRI Profile v2.0: GV.OV-01.01,
CRI Profile v2.0: GV.OV-01.02,CRI Profile v2.0,GV.OV-01.02,CRI Profile v2.0: GV.OV-01.02,
CRI Profile v2.0: GV.OV-01.03,CRI Profile v2.0,GV.OV-01.03,CRI Profile v2.0: GV.OV-01.03,
CRI Profile v2.0: GV.OV-02,CRI Profile v2.0,GV.OV-02,CRI Profile v2.0: GV.OV-02,
CRI Profile v2.0: GV.OV-02.01,CRI Profile v2.0,GV.OV-02.01,CRI Profile v2.0: GV.OV-02.01,
CRI Profile v2.0: GV.OV-02.02,CRI Profile v2.0,GV.OV-02.02,CRI Profile v2.0: GV.OV-02.02,
CRI Profile v2.0: GV.OV-03,CRI Profile v2.0,GV.OV-03,CRI Profile v2.0: GV.OV-03,
CRI Profile v2.0: GV.OV-03.01,CRI Profile v2.0,GV.OV-03.01,CRI Profile v2.0: GV.OV-03.01,
CRI Profile v2.0: GV.OV-03.02,CRI Profile v2.0,GV.OV-03.02,CRI Profile v2.0: GV.OV-03.02,
CRI Profile v2.0: GV.PO,CRI Profile v2.0,GV.PO,CRI Profile v2.0: GV.PO,
CRI Profile v2.0: GV.PO-01,CRI Profile v2.0,GV.PO-01,CRI Profile v2.0: GV.PO-01,
CRI Profile v2.0: GV.PO-01.01,CRI Profile v2.0,GV.PO-01.01,CRI Profile v2.0: GV.PO-01.01,
CRI Profile v2.0: GV.PO-01.02,CRI Profile v2.0,GV.PO-01.02,CRI Profile v2.0: GV.PO-01.02,
CRI Profile v2.0: GV.PO-01.03,CRI Profile v2.0,GV.PO-01.03,CRI Profile v2.0: GV.PO-01.03,
CRI Profile v2.0: GV.PO-01.04,CRI Profile v2.0,GV.PO-01.04,CRI Profile v2.0: GV.PO-01.04,
CRI Profile v2.0: GV.PO-01.05,CRI Profile v2.0,GV.PO-01.05,CRI Profile v2.0: GV.PO-01.05,
CRI Profile v2.0: GV.PO-01.06,CRI Profile v2.0,GV.PO-01.06,CRI Profile v2.0: GV.PO-01.06,
CRI Profile v2.0: GV.PO-01.07,CRI Profile v2.0,GV.PO-01.07,CRI Profile v2.0: GV.PO-01.07,
CRI Profile v2.0: GV.PO-01.08,CRI Profile v2.0,GV.PO-01.08,CRI Profile v2.0: GV.PO-01.08,
CRI Profile v2.0: GV.PO-02,CRI Profile v2.0,GV.PO-02,CRI Profile v2.0: GV.PO-02,
CRI Profile v2.0: GV.PO-02.01,CRI Profile v2.0,GV.PO-02.01,CRI Profile v2.0: GV.PO-02.01,
CRI Profile v2.0: GV.RM,CRI Profile v2.0,GV.RM,CRI Profile v2.0: GV.RM,
CRI Profile v2.0: GV.RM-01,CRI Profile v2.0,GV.RM-01,CRI Profile v2.0: GV.RM-01,
CRI Profile v2.0: GV.RM-01.01,CRI Profile v2.0,GV.RM-01.01,CRI Profile v2.0: GV.RM-01.01,
CRI Profile v2.0: GV.RM-01.02,CRI Profile v2.0,GV.RM-01.02,CRI Profile v2.0: GV.RM-01.02,
CRI Profile v2.0: GV.RM-01.03,CRI Profile v2.0,GV.RM-01.03,CRI Profile v2.0: GV.RM-01.03,
CRI Profile v2.0: GV.RM-01.04,CRI Profile v2.0,GV.RM-01.04,CRI Profile v2.0: GV.RM-01.04,
CRI Profile v2.0: GV.RM-01.05,CRI Profile v2.0,GV.RM-01.05,CRI Profile v2.0: GV.RM-01.05,
CRI Profile v2.0: GV.RM-02,CRI Profile v2.0,GV.RM-02,CRI Profile v2.0: GV.RM-02,
CRI Profile v2.0: GV.RM-02.01,CRI Profile v2.0,GV.RM-02.01,CRI Profile v2.0: GV.RM-02.01,
CRI Profile v2.0: GV.RM-02.02,CRI Profile v2.0,GV.RM-02.02,CRI Profile v2.0: GV.RM-02.02,
CRI Profile v2.0: GV.RM-02.03,CRI Profile v2.0,GV.RM-02.03,CRI Profile v2.0: GV.RM-02.03,
CRI Profile v2.0: GV.RM-03,CRI Profile v2.0,GV.RM-03,CRI Profile v2.0: GV.RM-03,
CRI Profile v2.0: GV.RM-03.01,CRI Profile v2.0,GV.RM-03.01,CRI Profile v2.0: GV.RM-03.01,
CRI Profile v2.0: GV.RM-03.02,CRI Profile v2.0,GV.RM-03.02,CRI Profile v2.0: GV.RM-03.02,
CRI Profile v2.0: GV.RM-03.03,CRI Profile v2.0,GV.RM-03.03,CRI Profile v2.0: GV.RM-03.03,
CRI Profile v2.0: GV.RM-03.04,CRI Profile v2.0,GV.RM-03.04,CRI Profile v2.0: GV.RM-03.04,
CRI Profile v2.0: GV.RM-04,CRI Profile v2.0,GV.RM-04,CRI Profile v2.0: GV.RM-04,
CRI Profile v2.0: GV.RM-04.01,CRI Profile v2.0,GV.RM-04.01,CRI Profile v2.0: GV.RM-04.01,
CRI Profile v2.0: GV.RM-05,CRI Profile v2.0,GV.RM-05,CRI Profile v2.0: GV.RM-05,
CRI Profile v2.0: GV.RM-05.01,CRI Profile v2.0,GV.RM-05.01,CRI Profile v2.0: GV.RM-05.01,
CRI Profile v2.0: GV.RM-05.02,CRI Profile v2.0,GV.RM-05.02,CRI Profile v2.0: GV.RM-05.02,
CRI Profile v2.0: GV.RM-06,CRI Profile v2.0,GV.RM-06,CRI Profile v2.0: GV.RM-06,
CRI Profile v2.0: GV.RM-06.01,CRI Profile v2.0,GV.RM-06.01,CRI Profile v2.0: GV.RM-06.01,
CRI Profile v2.0: GV.RM-07,CRI Profile v2.0,GV.RM-07,CRI Profile v2.0: GV.RM-07,
CRI Profile v2.0: GV.RM-07.01,CRI Profile v2.0,GV.RM-07.01,CRI Profile v2.0: GV.RM-07.01,
CRI Profile v2.0: GV.RR,CRI Profile v2.0,GV.RR,CRI Profile v2.0: GV.RR,
CRI Profile v2.0: GV.RR-01,CRI Profile v2.0,GV.RR-01,CRI Profile v2.0: GV.RR-01,
CRI Profile v2.0: GV.RR-01.01,CRI Profile v2.0,GV.RR-01.01,CRI Profile v2.0: GV.RR-01.01,
CRI Profile v2.0: GV.RR-01.02,CRI Profile v2.0,GV.RR-01.02,CRI Profile v2.0: GV.RR-01.02,
CRI Profile v2.0: GV.RR-01.03,CRI Profile v2.0,GV.RR-01.03,CRI Profile v2.0: GV.RR-01.03,
CRI Profile v2.0: GV.RR-01.04,CRI Profile v2.0,GV.RR-01.04,CRI Profile v2.0: GV.RR-01.04,
CRI Profile v2.0: GV.RR-01.05,CRI Profile v2.0,GV.RR-01.05,CRI Profile v2.0: GV.RR-01.05,
CRI Profile v2.0: GV.RR-02,CRI Profile v2.0,GV.RR-02,CRI Profile v2.0: GV.RR-02,
CRI Profile v2.0: GV.RR-02.01,CRI Profile v2.0,GV.RR-02.01,CRI Profile v2.0: GV.RR-02.01,
CRI Profile v2.0: GV.RR-02.02,CRI Profile v2.0,GV.RR-02.02,CRI Profile v2.0: GV.RR-02.02,
CRI Profile v2.0: GV.RR-02.03,CRI Profile v2.0,GV.RR-02.03,CRI Profile v2.0: GV.RR-02.03,
CRI Profile v2.0: GV.RR-02.04,CRI Profile v2.0,GV.RR-02.04,CRI Profile v2.0: GV.RR-02.04,
CRI Profile v2.0: GV.RR-02.05,CRI Profile v2.0,GV.RR-02.05,CRI Profile v2.0: GV.RR-02.05,
CRI Profile v2.0: GV.RR-02.06,CRI Profile v2.0,GV.RR-02.06,CRI Profile v2.0: GV.RR-02.06,
CRI Profile v2.0: GV.RR-02.07,CRI Profile v2.0,GV.RR-02.07,CRI Profile v2.0: GV.RR-02.07,
CRI Profile v2.0: GV.RR-03,CRI Profile v2.0,GV.RR-03,CRI Profile v2.0: GV.RR-03,
CRI Profile v2.0: GV.RR-03.01,CRI Profile v2.0,GV.RR-03.01,CRI Profile v2.0: GV.RR-03.01,
CRI Profile v2.0: GV.RR-03.02,CRI Profile v2.0,GV.RR-03.02,CRI Profile v2.0: GV.RR-03.02,
CRI Profile v2.0: GV.RR-03.03,CRI Profile v2.0,GV.RR-03.03,CRI Profile v2.0: GV.RR-03.03,
CRI Profile v2.0: GV.RR-04,CRI Profile v2.0,GV.RR-04,CRI Profile v2.0: GV.RR-04,
CRI Profile v2.0: GV.RR-04.01,CRI Profile v2.0,GV.RR-04.01,CRI Profile v2.0: GV.RR-04.01,
CRI Profile v2.0: GV.RR-04.02,CRI Profile v2.0,GV.RR-04.02,CRI Profile v2.0: GV.RR-04.02,
CRI Profile v2.0: GV.RR-04.03,CRI Profile v2.0,GV.RR-04.03,CRI Profile v2.0: GV.RR-04.03,
CRI Profile v2.0: GV.SC,CRI Profile v2.0,GV.SC,CRI Profile v2.0: GV.SC,
CRI Profile v2.0: GV.SC-01,CRI Profile v2.0,GV.SC-01,CRI Profile v2.0: GV.SC-01,
CRI Profile v2.0: GV.SC-01.01,CRI Profile v2.0,GV.SC-01.01,CRI Profile v2.0: GV.SC-01.01,
CRI Profile v2.0: GV.SC-01.02,CRI Profile v2.0,GV.SC-01.02,CRI Profile v2.0: GV.SC-01.02,
CRI Profile v2.0: GV.SC-02,CRI Profile v2.0,GV.SC-02,CRI Profile v2.0: GV.SC-02,
CRI Profile v2.0: GV.SC-02.01,CRI Profile v2.0,GV.SC-02.01,CRI Profile v2.0: GV.SC-02.01,
CRI Profile v2.0: GV.SC-03,CRI Profile v2.0,GV.SC-03,CRI Profile v2.0: GV.SC-03,
CRI Profile v2.0: GV.SC-03.01,CRI Profile v2.0,GV.SC-03.01,CRI Profile v2.0: GV.SC-03.01,
CRI Profile v2.0: GV.SC-04,CRI Profile v2.0,GV.SC-04,CRI Profile v2.0: GV.SC-04,
CRI Profile v2.0: GV.SC-04.01,CRI Profile v2.0,GV.SC-04.01,CRI Profile v2.0: GV.SC-04.01,
CRI Profile v2.0: GV.SC-08,CRI Profile v2.0,GV.SC-08,CRI Profile v2.0: GV.SC-08,
CRI Profile v2.0: GV.SC-08.01,CRI Profile v2.0,GV.SC-08.01,CRI Profile v2.0: GV.SC-08.01,
CRI Profile v2.0: GV.SC-09,CRI Profile v2.0,GV.SC-09,CRI Profile v2.0: GV.SC-09,
CRI Profile v2.0: GV.SC-09.01,CRI Profile v2.0,GV.SC-09.01,CRI Profile v2.0: GV.SC-09.01,
CRI Profile v2.0: ID,CRI Profile v2.0,ID,CRI Profile v2.0: ID,
CRI Profile v2.0: ID.AM,CRI Profile v2.0,ID.AM,CRI Profile v2.0: ID.AM,
CRI Profile v2.0: ID.AM-01,CRI Profile v2.0,ID.AM-01,CRI Profile v2.0: ID.AM-01,
CRI Profile v2.0: ID.AM-01.01,CRI Profile v2.0,ID.AM-01.01,CRI Profile v2.0: ID.AM-01.01,
CRI Profile v2.0: ID.AM-02,CRI Profile v2.0,ID.AM-02,CRI Profile v2.0: ID.AM-02,
CRI Profile v2.0: ID.AM-02.01,CRI Profile v2.0,ID.AM-02.01,CRI Profile v2.0: ID.AM-02.01,
CRI Profile v2.0: ID.AM-03,CRI Profile v2.0,ID.AM-03,CRI Profile v2.0: ID.AM-03,
CRI Profile v2.0: ID.AM-03.01,CRI Profile v2.0,ID.AM-03.01,CRI Profile v2.0: ID.AM-03.01,
CRI Profile v2.0: ID.AM-04,CRI Profile v2.0,ID.AM-04,CRI Profile v2.0: ID.AM-04,
CRI Profile v2.0: ID.AM-04.01,CRI Profile v2.0,ID.AM-04.01,CRI Profile v2.0: ID.AM-04.01,
CRI Profile v2.0: ID.AM-05,CRI Profile v2.0,ID.AM-05,CRI Profile v2.0: ID.AM-05,
CRI Profile v2.0: ID.AM-05.01,CRI Profile v2.0,ID.AM-05.01,CRI Profile v2.0: ID.AM-05.01,
CRI Profile v2.0: ID.AM-05.02,CRI Profile v2.0,ID.AM-05.02,CRI Profile v2.0: ID.AM-05.02,
CRI Profile v2.0: ID.AM-07,CRI Profile v2.0,ID.AM-07,CRI Profile v2.0: ID.AM-07,
CRI Profile v2.0: ID.AM-07.01,CRI Profile v2.0,ID.AM-07.01,CRI Profile v2.0: ID.AM-07.01,
CRI Profile v2.0: ID.AM-08,CRI Profile v2.0,ID.AM-08,CRI Profile v2.0: ID.AM-08,
CRI Profile v2.0: ID.AM-08.01,CRI Profile v2.0,ID.AM-08.01,CRI Profile v2.0: ID.AM-08.01,
CRI Profile v2.0: ID.AM-08.02,CRI Profile v2.0,ID.AM-08.02,CRI Profile v2.0: ID.AM-08.02,
CRI Profile v2.0: ID.AM-08.03,CRI Profile v2.0,ID.AM-08.03,CRI Profile v2.0: ID.AM-08.03,
CRI Profile v2.0: ID.AM-08.04,CRI Profile v2.0,ID.AM-08.04,CRI Profile v2.0: ID.AM-08.04,
CRI Profile v2.0: ID.AM-08.05,CRI Profile v2.0,ID.AM-08.05,CRI Profile v2.0: ID.AM-08.05,
CRI Profile v2.0: ID.AM-08.06,CRI Profile v2.0,ID.AM-08.06,CRI Profile v2.0: ID.AM-08.06,
CRI Profile v2.0: ID.IM,CRI Profile v2.0,ID.IM,CRI Profile v2.0: ID.IM,
CRI Profile v2.0: ID.IM-01,CRI Profile v2.0,ID.IM-01,CRI Profile v2.0: ID.IM-01,
CRI Profile v2.0: ID.IM-01.01,CRI Profile v2.0,ID.IM-01.01,CRI Profile v2.0: ID.IM-01.01,
CRI Profile v2.0: ID.IM-01.02,CRI Profile v2.0,ID.IM-01.02,CRI Profile v2.0: ID.IM-01.02,
